LAMMPS data file via write_data, version 2 Apr 2025, timestep = 50000, units = metal

2304 atoms
2 atom types

0.5992381708590777 21.972761829140786 xlo xhi
1.723216430299214 58.46878356970208 ylo yhi
0.5783139133271771 21.99368608667347 zlo zhi

Masses

1 58.6934
2 51.9961

Atoms # atomic

26 2 1.6326590220117496 6.071542134223705 3.259663680438025 0 0 0
8 2 3.713324962612593 3.5547321743958755 2.8859230333151515 0 0 0
29 1 3.5552694649899426 6.1306583915340855 1.791413199633311 0 0 0
3 1 1.4999264021860235 4.00277956024671 1.2438193754871252 0 0 0
1612 1 21.03996504337772 14.797894948193491 17.356327043930513 -1 0 0
1630 1 19.496059916261444 13.159311914348558 17.647413249192788 0 0 0
1558 2 19.47149836408105 2.1414256441324993 17.33807033567075 0 0 0
30 1 5.855570839180028 5.8496200494377195 3.6050595819565845 0 0 0
12 1 7.414123956251666 4.087096583333674 3.3104327666775375 0 0 0
7 2 5.649193650949848 4.0587052666899215 1.7833712043747068 0 0 0
33 2 7.297745704468432 5.825479848280039 1.7565332221559273 0 0 0
417 2 7.282881450165638 5.918650081406472 5.473313900505548 0 0 0
11 1 9.316678088734863 3.8199916965469978 1.369907430198967 0 0 0
34 1 9.058994022836043 5.854991691542767 3.4385981541711583 0 0 0
1542 2 5.4121252432261215 2.4282515271799263 17.38607123077685 0 0 0
1554 1 15.831508687441868 2.4276063113878164 17.776787974387744 0 0 0
38 1 12.511043448446229 5.8485544700620515 3.446656562317283 0 0 0
16 2 10.916660510491852 3.852138812875033 3.337999145767082 0 0 0
37 2 10.738628430073632 5.663684785491774 1.6017496770984883 0 0 0
15 2 12.594468882459243 4.0300688572853876 1.3381169221494216 0 0 0
399 1 12.92929282302997 3.9095743139706802 4.934763691534841 0 0 0
421 2 10.789590958145732 5.603260114639479 5.4344870779110535 0 0 0
2015 2 19.241565088600964 14.686501005623773 19.430770675699073 0 0 0
390 2 5.572120554044601 2.196744016494907 6.438326565950422 0 0 0
42 1 16.20519883870297 5.82558008458992 3.1358543984338705 0 0 0
20 1 14.228692877394362 3.559565504303939 2.9160973983260345 0 0 0
19 1 16.03154091923998 3.8200096110095783 1.5739071262986082 0 0 0
41 2 14.29858302516634 5.943429688714373 1.6983897100253187 0 0 0
425 1 14.533116388710237 5.843767273617572 5.012201709496129 0 0 0
45 1 18.159190371273297 5.590572804733853 1.6492435617704058 0 0 0
403 1 15.828908187424299 3.800873874536124 4.261561377725037 0 0 0
24 1 18.185494138594184 3.845392236246928 3.138227071832354 0 0 0
4 2 21.654377254722885 3.747035761633904 3.6499809323709744 -1 0 0
25 2 21.40146616354565 5.938468046571935 1.5508392786494944 -1 0 0
46 2 19.851994071108262 5.9175746975922845 3.1927650131113734 0 0 0
23 2 20.150966286572466 3.809399565908598 1.6850716122653797 0 0 0
429 2 17.914124227927815 5.587197824456233 5.0568262638877295 0 0 0
409 2 21.18501178585605 5.916759774878479 5.105550038207967 -1 0 0
782 2 12.802640937364446 1.7725373577773307 10.685955394117322 0 0 0
777 2 7.482468886694859 2.2421694043229925 8.62207623984331 0 0 0
389 1 3.6849485121733814 2.1249730286650035 4.772483608111661 0 0 0
50 1 1.7431070420422428 9.810154235081008 3.334408194494632 0 0 0
32 2 3.807036467884064 7.801816534599136 3.5574139869075303 0 0 0
53 1 3.5668430031447467 9.546030113873297 1.6497981769474082 0 0 0
27 2 1.8077417890494236 7.837189365924665 1.483898631444581 0 0 0
51 2 1.7578665304666257 11.337322670951506 1.5035523624831146 0 0 0
54 1 5.189716348348044 9.569817721813752 3.540109733211737 0 0 0
36 2 7.055255838004443 8.00743911324191 3.5181200105597394 0 0 0
57 1 7.216875497294215 9.765387342133554 1.5479602635897551 0 0 0
31 1 5.817959440668877 7.816968843106375 1.6111846965760657 0 0 0
58 1 8.92867003589689 9.679351334366162 3.740439165418305 0 0 0
415 1 5.597190618200644 7.745482122491807 5.265658935881533 0 0 0
35 1 8.726439687766463 7.336438194394923 1.7957298505770862 0 0 0
40 1 10.633952681094378 7.537382505765461 3.2468687390643027 0 0 0
39 1 12.654544316591014 7.518082740027384 1.3475444918704271 0 0 0
61 1 10.429282787184873 9.374589284559857 1.650603434098796 0 0 0
62 2 12.317133657473757 9.27268983446601 3.227698385436271 0 0 0
419 2 9.174272099560893 7.448462801598185 5.188654075611386 0 0 0
63 2 12.180754696153222 11.138081340580243 1.609529194153588 0 0 0
66 1 15.906358678898815 9.460599454305996 3.00449349830382 0 0 0
44 2 14.10411391719729 7.617339893624955 3.2155554555807955 0 0 0
65 1 14.209655314238045 9.476164889944428 1.3214894360986436 0 0 0
43 1 16.054995404020907 7.589824872577386 1.4832463239293174 0 0 0
48 1 18.055257106652 7.568538542135974 3.1720342247008695 0 0 0
67 1 16.12383530180753 11.177750034565896 1.7270965599126606 0 0 0
69 1 17.631862172340604 9.20580643262275 1.3880883564237472 0 0 0
68 1 14.231422524383767 10.895577331035145 3.484405708596966 0 0 0
427 2 16.12872130499258 7.628465278137628 4.705376705395466 0 0 0
449 2 14.144529033617358 9.249176812694333 5.1875453717458635 0 0 0
49 1 21.33712018906222 9.412529570085736 1.5564819325339325 -1 0 0
28 2 21.733541068186586 7.925130248752408 3.1717005479722213 -1 0 0
70 1 19.41922877523241 9.481462852452877 3.04248671730566 0 0 0
47 1 19.55898528020233 7.8057711048841725 1.254982557126905 0 0 0
52 2 21.291256350471272 11.191436221926194 3.089194307258019 -1 0 0
71 1 19.13854923434328 11.07857002684966 1.4999012244686583 0 0 0
56 1 3.7062250695950634 11.403229793398735 3.7006415163913835 0 0 0
74 1 1.5049690407040879 13.040928125132352 3.091534326397568 0 0 0
80 2 3.4851947473989706 14.789540621131056 3.3381799207260547 0 0 0
77 1 3.6139815447734414 12.912608877464821 1.8109441853739208 0 0 0
75 1 1.70068919936824 14.5214764935819 1.5933499797508477 0 0 0
55 2 5.380780483547983 11.22339679841195 1.5348505073380547 0 0 0
59 2 8.858684977370835 11.33153099138977 1.7508562106780134 0 0 0
60 1 6.748047372827775 11.266108736205435 3.516414291025509 0 0 0
78 1 5.243123566622981 12.991684078983338 3.6653280853054446 0 0 0
84 2 6.734302972133639 14.705447768036596 3.538726587090318 0 0 0
79 1 5.014920498295418 14.82640396313916 1.6523053577438087 0 0 0
81 1 6.971446429586589 12.945479126310193 1.6095598846536285 0 0 0
83 2 8.488519180017619 15.062413963736748 1.6866091934795562 0 0 0
82 2 8.510873388232584 13.198273252574324 3.5193694665680417 0 0 0
439 1 5.453400114884452 11.371662706320041 5.356060292640274 0 0 0
64 1 10.603952358706662 11.284127569190147 3.323743249886917 0 0 0
86 2 12.059025180237736 13.413569032495094 3.3091547724043915 0 0 0
88 1 10.344606505660993 14.855019297100798 3.5138238508920394 0 0 0
87 2 12.18489806873233 14.834426876764066 1.4298514401680609 0 0 0
85 1 10.247948901439068 13.358020138838288 1.792221222253359 0 0 0
72 1 17.47623379293193 11.094915795497073 3.561834984586743 0 0 0
90 1 16.10509538362998 12.770426331812416 3.359507980258875 0 0 0
92 1 14.058186123123873 14.473545576288803 3.476402927215143 0 0 0
91 1 15.824733942762402 14.659584839899217 1.707455082152471 0 0 0
89 1 14.29387463851042 12.621379039649284 1.6339216613045493 0 0 0
93 1 17.75846046237479 13.071672087857088 1.7273865737910545 0 0 0
96 1 17.920246166617936 14.600031428725664 3.5113440939419087 0 0 0
76 1 21.31152139235298 14.913882692026036 3.00688963774411 -1 0 0
73 1 20.920332960204693 12.864329245958457 1.5059334862869678 -1 0 0
94 2 19.246588155684087 12.77434886651097 3.5894781081547085 0 0 0
